Timestamp,Battery (V),Speed km/hr,SOC %,Range (km),Temperature (C),Laptime
2024-09-27 19:28:46,108,72,52,51,39,143,0:00:03,3.3596549771336557,3.7883177857489,3.9783491715677384,3.1834788022142124,3.587874396742377,3.996576305690845,3.5727516973683464,3.1716006439658173,3.148820712522758,3.9980142348532928,3.428271325351038,3.678556555482209,3.7190613013890426,3.296205585570149
2024-09-27 19:28:47,52,7,97,74,9,125,0:00:04,3.5366380815749303,3.6724692184664156,3.155834614667947,4.016888254301782,3.0993108109859637,4.152648644697743,3.71455745365264,4.126870027869176,3.4247213249425714,3.6200552002376005,4.186712025403626,3.581724980314969,3.248148811949452,3.1770589123777206
2024-09-27 19:29:02,76,100,64,182,32,42,0:00:00,3.707641806243132,4.025504490901085,4.118478428404888,3.4386345865309016,3.6144304629334343,3.280685912730633,3.363380073053642,3.714572014251232,3.1600144105238406,3.881491872274857,3.4758327298595617,3.693825198916056,4.085840801336261,4.176808656682638
2024-09-27 19:29:03,97,15,27,200,53,43,0:00:01,3.965743133024599,3.675512043489298,3.3850538394570036,3.2623168465169385,3.6176335518004814,4.026207655818823,3.9376728475824887,3.2761676057762554,3.456237271614431,3.3188372381282925,4.173825002861096,3.0032665797887064,3.939983733367937,3.1587691929430575
2024-09-27 19:29:30,71,71,23,161,28,72,0:00:00,3.0679883580920166,3.474730407270674,3.0592849991341184,3.8487535716916232,3.0930050621956955,3.306927561635347,3.408998120616819,3.6494841017747044,3.022104643718044,3.9375996640659467,3.4697830056900654,3.974350197245123,3.339172177930067,3.206032619106792
2024-09-27 19:29:31,117,86,1,131,90,80,0:00:01,3.4028024271926633,4.020754603105987,4.059835281616161,3.826114495853074,3.6604048477571505,3.232356586425945,3.241349735173802,4.156438481921365,3.6003963725846817,3.941082368950406,3.3611677335048524,3.4893038820211792,3.6104521129001297,3.3092014214774705
2024-09-27 19:29:36,46,74,46,155,31,49,0:00:00,3.7511461919665754,3.9087381698649395,3.2006062479425705,3.0273820132457847,3.965434608573098,4.024319424114969,3.6189880054884616,3.880283113237602,3.3733711616861877,4.059206344276043,4.030010683914688,3.300818321384208,3.8650065801154376,4.03146195939085
2024-09-27 19:29:37,115,39,36,132,23,100,0:00:01,3.907262351178863,3.6580862413247006,3.0989322466936917,3.47717718125506,3.90841107735883,3.0991613619364564,3.217443039929951,3.8225659377436183,3.491142694786646,3.8521499347019574,3.6808417413992913,3.2150976115211085,3.077440668274731,3.483972661105688
2024-09-27 19:29:47,37,73,68,153,23,55,0:00:00,4.034946211581778,3.286998396611575,3.8531393198314827,4.10644471366132,3.0837467920100083,3.6928211811237652,3.6511865144731726,4.183680414266018,3.1608258368094684,3.4121928252811338,3.499335208472947,3.148153330846054,3.3889517432278256,4.142627503417149
2024-09-27 19:29:48,41,43,65,117,9,62,0:00:01,4.142962885185335,3.1007387189512774,3.615856937952895,3.611859664695921,3.3907764978358537,3.968452704919281,3.206512827344392,3.1375620809058247,3.476812658181,3.726273493067887,3.8352297801877633,3.7840480783423716,3.9034402828594077,3.620867142340378
2024-09-27 19:29:55,87,27,6,152,55,99,0:00:00,3.8972288892324647,3.5175095262968266,3.7127980964613383,3.228395503475151,3.2530579641465427,3.6002407699969265,3.916309859695173,3.7351011380658523,3.5650675620660595,3.990917793295547,3.2003139347600915,3.310887410095358,4.0297924036562485,3.5271587208864874
2024-09-27 19:29:56,7,80,59,196,27,74,0:00:01,3.8192908095005875,3.934082956009418,3.0581896648843263,3.7522006987396255,3.7248707800860483,3.569581470806413,3.9377558227293603,3.7360703615475375,3.743351706229235,3.7551151505076605,3.007080846179932,3.0919470434394514,4.155931184194841,4.04883269103609
2024-09-27 19:29:57,79,92,15,145,40,63,0:00:02,3.100033997258395,4.131791043483076,3.7471210306105562,3.4081530972719314,3.8437512688255886,3.6830162731238687,3.6289406269269016,4.13768391323362,3.676412063489414,3.788870139442326,3.619290189014395,3.181791200059156,3.517562451763242,3.2885290713587434
2024-09-27 19:29:58,7,4,43,160,63,96,0:00:03,3.4136869421933733,3.763130992849226,3.5354069904115466,3.444362965536559,4.162549109783688,3.824985893281312,3.5646410857504636,3.06213692726426,3.9521213148224077,3.963217124096909,3.289646491946467,3.279859528892892,3.5807679621876365,3.216118014867411
2024-09-27 19:30:03,45,40,52,129,66,24,0:00:00,3.915034111170521,4.1641668642452565,4.005006349297787,3.5641469573118556,3.9042648272382046,3.1055072947646143,3.229242617636606,3.5881118267386465,3.353613336098836,3.887374723516232,3.0357618708275997,3.819614491382182,3.0422156197306816,3.2971962884679207
2024-09-27 19:30:04,92,59,17,161,97,77,0:00:01,3.1607422646471086,3.050252585300395,3.9744430667966544,3.753858620132255,3.8699886990723735,3.4701271244680902,3.5290239514858897,3.79029067420777,3.7930632356470206,4.0155445918031925,3.6118907880063356,3.863715252754902,3.068704649043002,3.662990782904449
2024-09-27 19:30:09,78,55,24,143,83,14,0:00:00,3.531354119762482,3.7821086161713624,4.146526788679366,4.025608692896072,3.97132859805144,4.05888024800157,3.2114877742905987,4.01726966753623,3.5412215263586613,3.6386189132686124,3.163311207496515,3.5701020351251813,3.3392351705181587,3.093731366910638
2024-09-27 19:30:10,45,15,20,200,5,25,0:00:01,3.7206885728880636,3.7479542299128847,3.730137691464718,3.8156968036419148,3.43635048741817,3.5653303732834503,3.247885516303432,3.7833548472783174,3.4555922176886114,3.4826895751077207,3.8297335684340794,3.722236457145872,4.040523333370169,3.6597705533724425
2024-09-27 19:30:11,73,78,83,149,58,79,0:00:02,4.067693111457573,3.795208466958469,3.580887496060226,4.0298878065993655,3.821797120561824,3.402176512270235,3.310156410590725,3.9342279582823294,3.849479015902218,3.8882847363125634,3.104075782279178,3.9841265221506332,3.3272564027849523,3.7151514831232966
2024-09-27 19:30:16,48,65,80,186,75,38,0:00:00,4.003157961060081,3.9284132368884976,3.4943654264669015,4.006131029224244,3.492445518741138,4.162260320978591,3.651774104289302,3.9378965971481454,3.010276777679524,3.4383117303099593,3.6968454927608345,3.2827087108748025,4.078945823311541,3.2445071212895775
2024-09-27 19:30:17,89,65,93,105,61,67,0:00:01,3.342997659352896,3.4909605239156383,3.0919915912966425,3.564639671776839,4.084028676307283,3.1222250713800825,3.2980395089574444,4.17647197411106,3.6396953224452293,3.515977570077637,3.5571102798501544,3.43946113953077,3.0074675620149875,3.3088365846508143
2024-09-27 19:30:18,101,26,3,102,43,76,0:00:02,3.190666534165572,3.4755712148804783,3.9019495049494095,3.8729760126120745,3.851349125536987,4.018504278139597,3.529182914086329,3.711184576523362,3.388572062051013,3.9850029177022517,3.278962020260699,3.8311719020271378,3.4379033836351387,4.087130850737723
2024-09-27 19:30:19,36,79,62,116,75,22,0:00:03,3.228189706448572,3.5401067602645044,3.5015730516106114,3.610021827849934,3.639290878829608,3.8134085653871765,3.713944101595393,3.35102677527361,3.6422194589634374,4.082652330143425,3.798434576073755,3.003858055436365,3.15830191180958,4.177351235371513
2024-09-30 21:26:59,57,31,65,150,84,77,0:00:01,4.040809891715643,3.353671027007077,3.2354786005871574,3.169530613562958,3.057389738186331,3.1731417177349424,4.071240502290021,3.0578597718742992,3.014046389096652,3.406955364630441,3.3304887639708385,3.392538050037135,3.631395013062469,3.5408110269240014
2024-09-30 21:27:00,52,17,20,185,5,41,0:00:02,3.852674779869898,3.5389332042838078,3.0464343826429667,3.567463678472972,3.303895772908754,4.026373614035786,3.995508494690963,3.6700682661315067,3.5379167454788796,3.5268307284192937,3.8378398335669335,3.118455806118909,3.558984751804182,3.2582207327622603
2024-09-30 21:27:01,55,1,36,176,50,49,0:00:03,3.1887195842330427,3.5518232286680997,3.8322098895699233,3.513138023793348,3.036433302039642,3.7390442781145654,3.284086895754502,3.306663412376729,3.373524210511549,3.87178775020334,3.581797333806306,3.142479253061629,3.6748325234074595,3.587934106309343
2024-09-30 21:27:02,56,80,92,151,48,41,0:00:04,3.0661293929007267,3.5880350152641274,3.1960017783789803,3.4129019338517406,3.4655108733295,3.812474155705738,3.7227842027922766,3.8555667757076764,4.157549352355474,3.426292177647636,3.9787239283549756,4.017973073400016,3.848196532738699,4.178994853324507
2024-09-30 21:27:04,72,49,9,191,66,25,0:00:00,4.171697206251712,3.259503268934507,3.640808036896485,3.038269617944458,3.6999397779054646,3.9189720805638175,3.3989898250296124,3.9680393713571878,3.040173515336721,3.5426129007694813,3.0021785456237806,3.307579543254046,3.770112660182053,3.688859392498584
2024-09-30 21:27:05,20,47,4,196,84,42,0:00:01,4.037018708648394,3.0324514938849543,4.020672204064999,3.820863043707679,3.5794912618954724,3.1921669589394424,3.256571613873597,3.4042838318188053,3.7037078797931153,3.2709757034919815,3.032357577847161,3.520276980540589,3.0879011238182947,3.381599199709459
2024-09-30 21:27:06,70,34,45,186,27,59,0:00:02,4.167558097802232,3.2987863078250865,3.58730778996237,3.6695528156529047,3.237190166212268,3.6644299079272713,3.162007465733105,4.187340364163899,3.275609308080994,4.008823940721619,3.926372275635175,3.528985834019645,3.949321209861452,3.6546915280186747
2024-09-30 21:27:07,107,68,17,105,33,93,0:00:03,3.861220041175184,4.105098478818893,3.119519865206784,3.2219680725855016,4.021731907604212,4.045762306050967,3.156352640293966,3.8584095136589385,3.7384547288426697,3.2853109870807407,4.077100007263789,3.33427768891774,3.0920748044998607,3.7917203700285254
2024-09-30 21:27:08,40,63,41,125,68,48,0:00:04,3.6896315936498114,3.9008446349406816,4.13244806698621,3.317874667660631,3.744026370789953,3.6857149067849955,3.73778709352053,3.11402124409949,3.9437951153136166,4.132180658990679,3.552078893751598,3.373401760385174,4.022119902772131,3.69958945176724
2024-09-30 21:27:09,57,42,21,116,82,99,0:00:05,3.378017329943241,3.1176920253289695,3.385284163470092,3.8467233761834088,4.009334012383877,3.2663540463878786,3.746928609048613,3.483455606617654,3.035513962157818,4.071366711187975,3.048010361923828,3.2122818117506085,4.040836083654452,4.170899995530747
2024-09-30 21:27:10,119,71,14,153,8,33,0:00:06,3.6649047306627063,3.879629130984701,4.091425747009646,3.923184126570664,3.501992732794455,4.0222318379368405,3.1114962203051664,3.3629555094820867,3.7274080179625493,3.839337953217292,3.9384621713052437,3.93138950560553,3.3680610361155816,3.8352571971875182
2024-09-30 21:27:33,47,30,4,59,17,85,0:00:00,3.426259179536756,3.8310261904240477,3.708076069178131,3.1736187758604775,3.6369499806497556,4.176852907467044,3.64102423340006,4.138899019389406,3.282777725836978,3.5244173465808553,3.7989878783644753,3.3129024564588994,3.841455634170393,3.2880735288404916
2024-09-30 21:27:34,28,40,23,41,83,15,0:00:01,3.731640353294176,3.5517510340875873,3.693419705407245,4.048195436184459,4.182770383717182,3.078380946480051,3.4261461803173767,3.759612437315991,3.847371593794275,4.0908171188769895,4.012563399036459,3.370023041689315,3.4369846876782537,3.2547542727975354
2024-09-30 21:27:35,55,21,66,79,55,0,0:00:02,3.299509609636142,3.3763579529993906,3.2411408904962675,3.048913363780531,3.3019492757314044,4.180821383235421,3.853645521994321,3.2298457674899357,3.446046883429617,3.8811211648214767,3.6879080493253875,3.419847325507723,4.104949198494251,3.8923624876225267
2024-10-01 14:40:46,95,5,95,120,85,19,0:00:01,3.0886571220778283,3.417558652491151,3.8714025049352707,3.9313167789358365,4.01670354384417,3.305791241790765,4.121230701355994,3.408800338874377,3.0349067010845197,3.192199565046981,3.494077514329476,3.7233246825764743,3.774291072188739,3.4208578017527915
2024-10-01 14:40:47,53,8,82,106,13,51,0:00:02,3.077723540181136,3.6515822285181985,4.037812776948097,3.936484807209567,3.9190678417357727,3.6999336951871533,3.6489847562110125,3.9002974514669373,4.093037908462081,3.490642657200171,3.2819892198636307,3.0466565720692356,3.906379575178445,3.5663528815699626
2024-10-01 14:40:48,110,62,5,107,30,34,0:00:03,3.9521462126510567,4.046221265793628,3.3077798710461273,4.053862016361729,3.106712980883748,4.010143645404857,3.8549386447945495,3.131218545020038,3.8576820358856123,3.4899637579851697,3.8128744874307916,3.780272399820535,3.1860495592503124,3.8348154644549246
2024-10-01 14:40:49,112,65,97,173,24,60,0:00:04,3.872956943766255,3.189374675861362,4.081740916976585,3.7391893605916295,3.408799581631709,4.157105715361324,3.6435170059094215,3.147136907374187,3.137982620098761,3.869765522861075,3.778244562612467,3.7115879751653194,3.733369008071401,3.4088513573804198
2024-10-01 14:40:50,16,4,26,132,74,100,0:00:05,3.0257037537810536,3.1130300902407457,3.744109724876796,3.790451550169237,3.9907418532534895,3.818345867772992,3.826853800078293,4.199176875714765,3.57652230570407,3.848664501971614,3.574099475412788,3.572157833919011,3.918984816021925,3.6292650419231802
2024-10-01 14:40:56,43,46,41,77,32,46,0:00:00,3.514129172881429,3.7105149607066186,3.212613886445616,3.9371729307947017,3.8322469920810343,3.3274774981455617,4.121225125414382,3.3086197274924225,3.0504239143499254,4.05957221603726,3.868911379671515,3.6878069972234777,3.3533697895830956,3.5135453314311618
2024-10-01 14:40:57,39,66,46,6,36,3,0:00:01,3.4113321932624254,3.4604358462712494,3.215623195681006,4.10664283726602,3.9205075166615355,3.1618419208007245,4.052307257608972,3.531306893378947,3.9899118062238412,3.7605701109819205,4.15846213995991,3.267487820924412,3.3085347062614923,3.9737017113345408
2024-10-08 12:48:25,53,40,37,16,17,22,0:00:01,3.719522200668564,3.345368196894927,3.9176183461736382,3.748500332540289,3.488568563171754,3.704769027089889,3.289045066103742,3.93568231656528,3.9338132576157667,3.8338822230778877,3.36384186521246,3.8011927395974947,3.313797376209311,3.097344926674987
2024-10-08 12:48:26,90,29,12,92,15,3,0:00:02,3.219116892538493,3.4156604015015426,3.5636571418374547,4.064032655746452,3.9430815438846114,3.4464718356904727,3.703881254549247,3.081050358662709,3.0807327921313834,3.9951561376303064,3.2650937137825022,3.9102040739573694,3.0801125129461497,3.5630350902217494
2024-10-08 12:48:27,19,86,69,18,52,32,0:00:03,3.519014124645283,3.1364375939848195,3.7698850321867527,3.9726043214263362,3.3046656113630544,3.0999762010517182,3.882544561466939,3.369996092940128,3.8355129841600233,3.4746331657161957,3.9556768385864505,3.4885521554572763,3.821752022826602,3.4539147063253353
2024-10-08 12:48:29,12,6,87,79,77,55,0:00:04,3.5756073785265827,3.459867303873429,3.7783983327127886,3.706383312278955,3.1429707610486166,3.3320738090403252,3.3469237435517334,4.01749191663692,4.002489239005369,3.6215317338562967,4.187971852579535,3.522788029057951,3.595498964475631,3.645226195357515
2024-10-08 12:48:30,90,52,91,8,6,98,0:00:05,3.882578349111003,3.4853537853649144,3.7644388985607193,3.657690744638289,3.634798449043971,3.6315455746641874,3.6670486046326634,3.360574580327006,3.288385249954496,3.7143710396591514,3.7187815917275757,3.6186723332035284,3.6562584103442166,3.312000102420288
2024-10-08 12:48:31,110,23,4,67,88,11,0:00:06,3.508141549739737,3.569209775444129,3.9156031930439843,3.7616624263013443,3.4879972975619125,3.9449483026809213,3.3889737419447963,4.1183931456568414,3.2719940159405447,3.8091499919725065,3.8568911349047994,3.1510856968519043,3.2245791284070244,3.800683828522925
2024-10-08 12:48:39,60,65,74,198,84,4,0:00:00,3.828459693713815,3.4319282730418315,3.1982515049744924,3.6201704553484593,3.0223357867695446,3.2230662725239942,3.723621231579739,4.014802656603466,3.4265227437754935,3.0970034168831986,3.215934415035364,3.62353247828162,3.173566072268155,3.7890413768841578
2024-10-08 12:48:40,10,39,69,171,100,13,0:00:01,3.09987239134475,3.7181524087380966,3.9932317794678065,3.7808438738452823,4.199283340351265,4.104591371987178,4.054861586606692,3.6132574567125992,3.9864721896054505,3.941029330483231,4.182322240856002,3.589562210813178,4.016881592854606,3.354224728665991
